Temp	E	M	C	Chi	N_tot	lnZ	S
0.1	-1521.8993213801232	9.800164381556498e-10	44326.554393669794	-61723.40754087358	1.000323182936914	3185.474736413574	-12073.531404705134
0.2	-56.03657976327743	4.488000945714531e-10	1866.4678072563952	-1864.5748921862225	1.0037849071101421	56.54820304284742	-243.71039391574254
0.30000000000000004	-2.9030175932445705	1.8403799470805563e-10	70.23930161476068	-93.78666333038726	0.9952197872251758	16.446551446150465	-6.499771027667109
0.4	-0.7140166923419649	2.1314483613957657e-10	5.693141504548978	-7.701322088838112	0.991849095441206	11.937948295046215	0.23441560977924247
0.5	-0.556619009292478	1.4277535966141624e-10	1.9361437901025333	-0.7725540442813108	0.9915129464968064	9.647285000407695	0.6019434098482872
0.6	-0.5209287303088538	1.6884533867082357e-10	1.5135340607797665	0.02497841675028987	0.9917687080573108	8.145855037161116	0.6658490995976205
0.7000000000000001	-0.4956658022117819	1.4644341285128374e-10	1.3752320866107979	0.13555545933277116	0.992122766855714	7.080036595684906	0.7026696390639948
0.8	-0.4720890506286229	8.124900873186171e-11	1.2752024653234635	0.14714765557795698	0.9923961150560785	6.284786416705677	0.7326945281395059
0.9	-0.44855223981021936	5.7239257709861714e-11	1.198899107516666	0.14234694805393933	0.9925370990462623	5.669408005252169	0.7597406319240934
1.0	-0.4240416944063187	1.6576026606156766e-11	1.1440918424238893	0.1350107532293066	0.9925803863533409	5.179731015917762	0.7853677760980791
1.1	-0.398020885742764	-2.7638217094245045e-11	1.1045432137614248	0.12770492876333187	0.9925791136131239	4.781375801256953	0.8101600374430804
1.2000000000000002	-0.37033553736869257	2.6905211030421143e-11	1.0743190412159418	0.12089147302837513	0.9925716057692529	4.4514502122006645	0.834265245162578
1.3000000000000003	-0.3410337957450651	4.150906326412117e-11	1.0495041787569495	0.11461312079306131	0.9925784399979385	4.174110578592987	0.8576893818723574
1.4000000000000001	-0.31024830720047974	5.8059768930076536e-11	1.0277929998455955	0.1088311216963605	0.9926087889804913	3.938039008756043	0.8804079636685826
1.5000000000000002	-0.27814587132148727	4.612456982606956e-11	1.0078027505550118	0.10349604667611254	0.9926658716132453	3.7349339583345427	0.9023943864848976
1.6	-0.24490981754334146	-6.5189463418002035e-12	0.9886522984442058	0.0985621471536145	0.992749942140448	3.5585676659448007	0.9236241746290923
1.7000000000000002	-0.21073217539211309	2.4409756341717356e-11	0.9697635575107871	0.09398942361339661	0.9928596314148606	3.4041763729456602	0.9440759605623925
1.8000000000000003	-0.1758074150131012	3.057344519883826e-11	0.9507684717962396	0.08974314396945704	0.9929926067329289	3.268053863440017	0.9637328401373413
1.9000000000000001	-0.1403264760845373	6.936823235289329e-12	0.9314546963524547	0.08579299303264816	0.9931459506104445	3.147273437666783	0.982583817389775
2.0	-0.10447159583706034	4.5917242651751113e-11	0.9117251174910858	0.08211231487078144	0.9933164453313226	3.0394933521847314	1.0006246636035563
2.1	-0.06841243619753123	3.717278903192204e-11	0.8915646174041683	0.07867750988539196	0.9935007926072781	2.942817876907819	1.0178580642284651
2.2	-0.03230356458590711	-1.5368432419523602e-11	0.8710131169765826	0.07546756511789134	0.9936958017402477	2.855696227459727	1.034293149483864
2.3000000000000003	0.003716811130870079	-2.714133542701015e-11	0.8501445713576424	0.07246368003010596	0.9938984806842213	2.7768478478519047	1.0499447558492898
2.4000000000000004	0.03952716979504323	-4.28249471917504e-11	0.8290513411115293	0.06964897092711834	0.9941061328280352	2.705206326442102	1.0648324258099782
2.5000000000000004	0.07502229883362344	1.4475499824630115e-11	0.8078330541332972	0.06700822487620886	0.9943163762770162	2.6398767378958716	1.0789794553860954
2.6	0.11011245890495025	2.218011576203816e-12	0.7865890336550019	0.06452769817357575	0.9945271602866548	2.5801027901573446	1.092411950833626
2.7	0.14472225931134752	-1.3741412976424025e-11	0.7654133988304304	0.062194944530062926	0.9947367569181624	2.5252412411680307	1.1051579936268077
2.8000000000000003	0.17878939260339966	4.2240793785897183e-13	0.7443921342880672	0.05999866952996347	0.9949437284172817	2.474741767356361	1.1172469384043158
2.9000000000000004	0.21226330596461185	-2.387203665360475e-11	0.7236015638263913	0.05792860516916508	0.9951469177604086	2.4281309775733675	1.128708782719222
3.0000000000000004	0.24510389956224088	-1.979855477949345e-11	0.7031077773172755	0.055975401017959496	0.9953454089000973	2.3849996027045193	1.1395736906918035
3.1	0.27728026854987853	-2.0120959478793237e-12	0.6829667028619497	0.05413052874039476	0.9955384940992005	2.3449921528419777	1.1498716019236153
3.2	0.30876952700269655	-3.7165225142176816e-12	0.6632245744689712	0.05238619885053054	0.9957256461307957	2.3077985031650723	1.1596319226899203
3.3000000000000003	0.33955573519393145	3.1065590866134916e-11	0.6439186579112235	0.050735286967215486	0.9959064963367195	2.2731469986251205	1.1688832864575611
3.4000000000000004	0.3696289157249948	2.605634559631075e-11	0.6250780916789589	0.049171269107544095	0.9960808039166706	2.2407987727178496	1.1776533903820592
3.5000000000000004	0.39898417716824475	1.333031495744884e-11	0.6067247716258741	0.04768816362547473	0.9962484324695478	2.2105430342251777	1.1859688763080503
3.6	0.4276209301815178	1.4811656511223695e-11	0.5888742342055863	0.04628047915645383	0.9964093315483362	2.182193138505688	1.193855250724625
3.7	0.45554220797981526	1.051769557617561e-11	0.5715365041452467	0.044943169712076715	0.9965635294921684	2.155583291528348	1.2013368293691973
3.8000000000000003	0.4827540504557908	-4.075011278379838e-11	0.5547168747991315	0.043671592789045054	0.9967111011325878	2.130565775100361	1.2084367345544242
3.9000000000000004	0.5092649919200023	4.243612678295612e-11	0.5384166336327185	0.04246147312589287	0.9968521773065564	2.107008598508605	1.2151768761223938
4.0	0.535085579736353	-1.296318999035422e-11	0.5226336922553362	0.0413088687282205	0.9969869108035776	2.084793505263378	1.2215779893938887
4.1	0.560228011320629	-1.1129272604710633e-11	0.5073631706797803	0.04021014210164846	0.9971154896045409	2.0638142648742868	1.2276596436309857
4.2	0.5847057578092549	8.39249938542302e-12	0.492597905567385	0.0391619326655657	0.9972381118608369	2.0439752183980433	1.2334402922946879
4.3	0.6085333056881006	1.7131428849998926e-11	0.478328872573388	0.038161133138738396	0.9973549991123214	2.0251900209556934	1.2389373021740226
4.3999999999999995	0.631725883000706	8.17095443765737e-12	0.46454558232027654	0.0372048673437774	0.9974663690530989	2.0073805610391924	1.2441670171274446
4.5	0.6542992617442309	4.191847477704289e-12	0.4512364016485072	0.03629047046231805	0.9975724502360621	1.9904760213721366	1.2491447904387996
4.6	0.6762695754221417	1.6821664105744272e-12	0.4383888282449491	0.03541547156634906	0.9976734693247529	1.9744120674639176	1.253885045316772
4.7	0.6976531650137581	-8.470556610895299e-12	0.42598974048925686	0.03457757708759458	0.997769656340818	1.9591301363617681	1.2584013150108078
4.8	0.7184664619139727	-2.87460883274841e-11	0.4140255849624442	0.03377465618311011	0.9978612353165655	1.9445768187802939	1.262706302248567
4.9	0.7387258608837424	-2.289680712049115e-11	0.40248255320361914	0.03300472730059009	0.9979484129404845	1.9307033179878612	1.266811932094352
5.0	0.7584476745992685	1.4852245435950358e-11	0.39134671339101273	0.032265946650044876	0.9980314191899047	1.9174649689140952	1.2707293684820251
5.1	0.7776480102338228	-6.521908578526234e-12	0.38060413672480525	0.031556596329286736	0.99811044482328	1.9048208251363745	1.2744691057129827
5.2	0.7963427593570935	7.74636711542404e-12	0.37024098340464184	0.030875075004769142	0.9981856980690025	1.892733282659907	1.2780409686370386
5.3	0.8145475052165259	3.0238054544068185e-11	0.3602435826179756	0.030219888339250506	0.9982573583188876	1.8811677574628947	1.2814541861310031
5.4	0.8322775360740895	-1.4016697140560713e-11	0.3505984960759666	0.029589640951467627	0.9983256175403792	1.870092390379415	1.284717402585447
5.5	0.8495477745170967	-7.800273171106511e-12	0.34129256299482114	0.028983028612319106	0.9983906447411846	1.859477794011992	1.2878387386578753
5.6	0.866372779357385	-9.460692318924183e-12	0.33231294358460306	0.028398831450017918	0.9984526099552249	1.8492968181125677	1.2908258073155117
5.7	0.8827667180654823	6.619792586512039e-12	0.32364714205369877	0.027835907258397703	0.9985116665991662	1.8395243494899371	1.293685762063414
5.8	0.8987433717974658	5.3868933217395636e-12	0.31528302971532357	0.027293186427963422	0.9985679694114875	1.8301371241134996	1.2964253127603125
5.9	0.9143161068969359	-1.6037075243218305e-11	0.3072088588319467	0.02676966571247646	0.9986216584931156	1.8211135677036503	1.2990507665044086
6.0	0.9294978850621531	-7.95635103000993e-12	0.29941327574875864	0.026264403798547536	0.998672869626271	1.8124336446209686	1.3015680457138135
6.1	0.9443012717374744	2.672552486484693e-11	0.2918853181277208	0.025776516977231517	0.9987217345193065	1.8040787276664423	1.3039827167910731
6.2	0.9587384171744848	5.74169487970367e-12	0.2846144199152165	0.025305174802715148	0.9987683723384442	1.7960314784242775	1.306300015169553
6.3	0.9728210796779451	-2.1714878534615354e-11	0.27759041054649053	0.024849596245678753	0.9988128965797975	1.788275739951861	1.308524865881822
6.4	0.9865606276684387	-2.247436032658471e-11	0.27080350523919405	0.02440904650167008	0.9988554212295129	1.7807964393864828	1.3106618991912309
6.5	0.9999680257682466	1.5586292578372894e-11	0.2642443059492639	0.023982833272162978	0.9988960411327485	1.7735795020903644	1.3127154807422494
6.6	1.013053886240012	-1.1220325112083761e-11	0.25790378570543887	0.02357030474558357	0.9989348646885303	1.7666117672865713	1.3146897108450397
6.7	1.0258284355470717	3.3107354707224024e-11	0.25177328317195746	0.02317084577955664	0.9989719807957327	1.759880923130991	1.3165884622898183
6.8	1.0383015384366712	-2.5085433498497182e-11	0.2458444928840674	0.02278387599902499	0.9990074676375007	1.7533754359633642	1.3184153871231683
6.9	1.0504827288150356	-3.761914981072531e-11	0.24010945167975237	0.02240884769179683	0.9990414189681598	1.7470844904680458	1.320173918430712
7.0	1.0623811825666765	1.2739747274782886e-11	0.23456053225954684	0.022045243076208015	0.9990739067348124	1.740997939337731	1.3218673044273634
7.1	1.0740057605264632	2.244806048825699e-11	0.22919042612867033	0.021692572780752702	0.9991050066265288	1.7351062500311567	1.323498606935431
7.2	1.0853649940227377	-2.339990359997793e-11	0.2239921364264245	0.021350373798297472	0.999134785974229	1.7294004615201566	1.3250707184820762
7.3	1.0964671186767023	-1.8797439728701708e-11	0.2189589629019356	0.021018207834097212	0.9991633128586073	1.7238721418771767	1.3265863702665293
7.4	1.107320064358103	1.5611095693645457e-11	0.21408449102908383	0.020695659719956242	0.9991906467832166	1.7185133517134048	1.3280481459330313
7.5	1.117931488507716	-1.1426207845809333e-11	0.20936258316508813	0.02038233617728232	0.999216849170872	1.7133166069502266	1.3294584858601237
7.6	1.1283087518905877	-2.400378477807472e-11	0.20478736540304382	0.020077864087500043	0.9992419701823407	1.7082748503914182	1.3308197018600005
7.7	1.1384589688331965	1.8355161049094898e-11	0.2003532144189284	0.019781889563980398	0.9992660695629902	1.7033814191126224	1.3321339763309648
7.8	1.1483889826439306	3.6807508691574907e-11	0.19605475136997083	0.01949407650644984	0.999289193151844	1.6986300206707146	1.3334033809318113
7.9	1.1581053988880885	-1.2957168565151677e-11	0.19188682684502825	0.01921410576467011	0.9993113864559582	1.6940147055770707	1.3346298768510272
8.0	1.1676145816296954	9.1546657288383e-12	0.18784451405737412	0.018941674000758562	0.9993326941575589	1.6895298463814175	1.33581532200635
8.1	1.1769226784844338	-1.8368098146036192e-11	0.1839230960206405	0.018676492924514284	0.9993531640807056	1.685170114523446	1.3369614752841386
8.2	1.1860355895697552	2.5216379020369234e-11	0.1801180633524765	0.018418287944905954	0.999372826287964	1.6809304643746141	1.3380700112548456
8.3	1.1949590309414997	4.713622045120521e-12	0.17642509179258814	0.018166797975901147	0.9993917229416494	1.6768061121507267	1.339142514460956
8.4	1.2036985121258903	4.634553963483133e-11	0.17284004661239205	0.01792177426648055	0.9994098945624965	1.6727925189861919	1.3401804873047518
