Temp	E	M	C	Chi	N_tot	lnZ	S
0.1	89.42633714592861	-2.436586646951328e-13	-3616.831641143266	5487.752291350641	1.0000000000407345	-90.64144152964131	743.6219299272008
0.2	1.345707677772874	4.8907752726623145e-12	-61.98680929451207	101.75916396093051	0.9999997434101642	31.360408652128086	8.088954738687534
0.30000000000000004	-0.2871611103324317	7.893449910521653e-12	-1.8107992434159257	5.208778422525301	0.9999925680900761	21.724558729339964	0.7675036664303398
0.4	-0.3373584786983636	3.099349334418301e-12	0.0741368073639622	0.7218171668659384	0.9999892056928925	16.45515445588907	0.6119201737497715
0.5	-0.32916903730442126	-4.744171250467407e-12	0.2562226178558501	0.30027230242391456	1.0000220323363243	13.287964334584489	0.6293618719397553
0.6	-0.31703983249220474	-4.241926564797873e-12	0.3473860835475174	0.2269458183945465	1.0000911688647554	11.180007084994443	0.6506956755265492
0.7000000000000001	-0.30420901764716257	5.7012934291350724e-12	0.4269403492461793	0.20104861988232325	1.000173502465112	9.677201162628268	0.6697011162885058
0.8	-0.290673298631669	4.128267834084095e-12	0.4982010260822097	0.18493559228551895	1.0002426394762165	8.552368538246878	0.6872071188856683
0.9	-0.27616967274931314	5.025092613063167e-13	0.5612724722371751	0.1720897481293486	1.000279492531984	7.679399238433937	0.704014096277028
1.0	-0.2604464239145058	5.144866429172426e-12	0.616862658043847	0.16098968385238682	1.0002745588768422	6.982690411732017	0.7205966345564576
1.1	-0.2432954659849133	-2.7419243176827314e-12	0.6658967484655397	0.15113319737863165	1.0002262486156006	6.4141633514462795	0.7372061171930824
1.2000000000000002	-0.22455679004399717	3.1001559147627225e-14	0.7092378888062677	0.14227863115495668	1.000138382465864	5.941780386949802	0.7539578162504839
1.3000000000000003	-0.20411900071126501	-6.171003317002806e-12	0.7475825695951283	0.13427070295359073	1.000017969601334	5.543367037650051	0.7708848697121526
1.4000000000000001	-0.18191926679718762	-1.940639962702044e-12	0.7814386971839496	0.12699288211281662	0.9998734688756441	5.203084825769518	0.7879704828759104
1.5000000000000002	-0.1579421595007419	-2.8602950380949398e-12	0.8111501582076975	0.1203514873902236	0.9997135151904337	4.909316658692849	0.8051678249306207
1.6	-0.1322164590625847	-1.5205586083978637e-12	0.8369446513324124	0.11426890494431943	0.9995460720564644	4.653346205510984	0.8224131483851274
1.7000000000000002	-0.10480978386748668	-7.14554904886254e-13	0.8589847458976075	0.10867986588228659	0.9993779516260508	4.428504019668852	0.8396349057725043
