E	Esq	M	Msq	N_tot
0.0	0.0	0.0	0.0	0.0
-2.4142135623730905	5.828427124746168	-0.5	0.25	1.0
-1.7320508075688743	2.99999999999999	-0.5	0.25	1.0
0.41421356237309626	0.1715728752538109	-0.5	0.25	1.0
1.0	1.0	-0.5	0.25	1.0
1.0000000000000009	1.0000000000000018	-0.5	0.25	1.0
1.7320508075688772	2.9999999999999996	-0.5	0.25	1.0
-4.14626436994196	17.1915082254502	-1.0	1.0	2.0
-2.000000000000003	4.000000000000012	-1.0	1.0	2.0
-1.41421356237309	1.9999999999999858	-1.0	1.0	2.0
-1.4142135623730896	1.9999999999999847	-1.0	1.0	2.0
-1.317837245195776	1.736695004825192	-1.0	1.0	2.0
-0.7320508075688771	0.5358983848622451	-1.0	1.0	2.0
-0.7320508075688751	0.5358983848622422	-1.0	1.0	2.0
-0.6821627548042177	0.46534602404207925	-1.0	1.0	2.0
-2.220446049250313e-15	4.930380657631324e-30	-1.0	1.0	2.0
1.4142135623730931	1.9999999999999947	-1.0	1.0	2.0
1.4142135623730965	2.000000000000004	-1.0	1.0	2.0
2.0000000000000013	4.000000000000005	-1.0	1.0	2.0
2.1462643699419726	4.606450745682412	-1.0	1.0	2.0
2.7320508075688763	7.464101615137749	-1.0	1.0	2.0
2.732050807568877	7.464101615137754	-1.0	1.0	2.0
-3.7320508075688656	13.928203230275422	-1.5	2.25	3.0
-3.1462643699419774	9.898979485566388	-1.5	2.25	3.0
-3.14626436994197	9.898979485566342	-1.5	2.25	3.0
-2.4142135623731007	5.828427124746217	-1.5	2.25	3.0
-1.0000000000000004	1.0000000000000009	-1.5	2.25	3.0
-0.9999999999999998	0.9999999999999996	-1.5	2.25	3.0
-0.4142135623730936	0.17157287525380868	-1.5	2.25	3.0
-0.31783724519578166	0.10102051443364343	-1.5	2.25	3.0
-0.31783724519577977	0.10102051443364223	-1.5	2.25	3.0
-0.2679491924311228	0.07179676972449088	-1.5	2.25	3.0
0.26794919243112236	0.07179676972449064	-1.5	2.25	3.0
0.31783724519578216	0.10102051443364375	-1.5	2.25	3.0
0.3178372451957856	0.10102051443364593	-1.5	2.25	3.0
0.4142135623730989	0.17157287525381312	-1.5	2.25	3.0
1.0000000000000013	1.0000000000000027	-1.5	2.25	3.0
1.000000000000005	1.0000000000000102	-1.5	2.25	3.0
2.4142135623730936	5.828427124746183	-1.5	2.25	3.0
3.146264369941972	9.898979485566354	-1.5	2.25	3.0
3.146264369941973	9.898979485566361	-1.5	2.25	3.0
3.732050807568877	13.928203230275509	-1.5	2.25	3.0
-2.7320508075688767	7.464101615137752	-2.0	4.0	4.0
-2.7320508075688763	7.464101615137749	-2.0	4.0	4.0
-2.1462643699419734	4.606450745682416	-2.0	4.0	4.0
-1.9999999999999996	3.9999999999999982	-2.0	4.0	4.0
-1.4142135623730965	2.000000000000004	-2.0	4.0	4.0
-1.4142135623730965	2.000000000000004	-2.0	4.0	4.0
-1.3322676295501878e-15	1.7749370367472766e-30	-2.0	4.0	4.0
0.6821627548042124	0.465346024042072	-2.0	4.0	4.0
0.7320508075688732	0.5358983848622394	-2.0	4.0	4.0
0.7320508075688767	0.5358983848622446	-2.0	4.0	4.0
1.3178372451957787	1.736695004825199	-2.0	4.0	4.0
1.4142135623730914	1.9999999999999896	-2.0	4.0	4.0
1.414213562373094	1.9999999999999971	-2.0	4.0	4.0
1.999999999999996	3.999999999999984	-2.0	4.0	4.0
4.146264369941962	17.191508225450214	-2.0	4.0	4.0
-1.732050807568871	2.9999999999999782	-2.5	6.25	5.0
-0.9999999999999996	0.9999999999999991	-2.5	6.25	5.0
-0.9999999999999987	0.9999999999999973	-2.5	6.25	5.0
-0.41421356237309315	0.17157287525380832	-2.5	6.25	5.0
1.7320508075688783	3.0000000000000036	-2.5	6.25	5.0
2.414213562373095	5.82842712474619	-2.5	6.25	5.0
