E	Esq	M	Msq	N_tot
0.0	0.0	0.0	0.0	0.0
-2.414213562373085	5.828427124746142	-0.5	0.25	1.0
-1.41421356237309	1.9999999999999858	-0.5	0.25	1.0
-0.9999999999999978	0.9999999999999956	-0.5	0.25	1.0
0.41421356237309537	0.17157287525381015	-0.5	0.25	1.0
1.000000000000002	1.000000000000004	-0.5	0.25	1.0
1.4142135623730958	2.000000000000002	-0.5	0.25	1.0
2.0	4.0	-0.5	0.25	1.0
-3.828427124746192	14.656854249492396	-1.0	1.0	2.0
-3.4142135623730927	11.656854249492364	-1.0	1.0	2.0
-2.4142135623730936	5.828427124746183	-1.0	1.0	2.0
-2.000000000000002	4.000000000000009	-1.0	1.0	2.0
-1.4142135623730918	1.999999999999991	-1.0	1.0	2.0
-1.0000000000000004	1.0000000000000009	-1.0	1.0	2.0
-0.9999999999999997	0.9999999999999993	-1.0	1.0	2.0
-0.5857864376269064	0.3431457505076215	-1.0	1.0	2.0
-0.41421356237309476	0.17157287525380965	-1.0	1.0	2.0
-0.41421356237309415	0.17157287525380915	-1.0	1.0	2.0
1.2755348730074876e-15	1.6269892122582276e-30	-1.0	1.0	2.0
4.736372129480563e-15	2.2433220948920245e-29	-1.0	1.0	2.0
0.4142135623730949	0.1715728752538098	-1.0	1.0	2.0
0.5857864376269042	0.3431457505076189	-1.0	1.0	2.0
1.0	1.0	-1.0	1.0	2.0
1.4142135623730963	2.0000000000000036	-1.0	1.0	2.0
1.8284271247461912	3.343145750507624	-1.0	1.0	2.0
2.4142135623730936	5.828427124746183	-1.0	1.0	2.0
2.414213562373094	5.828427124746185	-1.0	1.0	2.0
2.9999999999999996	8.999999999999998	-1.0	1.0	2.0
3.4142135623730954	11.656854249492383	-1.0	1.0	2.0
-4.828427124746197	23.313708498984827	-1.5	2.25	3.0
-3.4142135623730896	11.656854249492342	-1.5	2.25	3.0
-2.9999999999999964	8.999999999999979	-1.5	2.25	3.0
-2.828427124746189	7.999999999999994	-1.5	2.25	3.0
-2.4142135623730927	5.828427124746179	-1.5	2.25	3.0
-2.4142135623730914	5.828427124746172	-1.5	2.25	3.0
-2.0	4.0	-1.5	2.25	3.0
-1.9999999999999962	3.999999999999985	-1.5	2.25	3.0
-1.8284271247461863	3.343145750507606	-1.5	2.25	3.0
-1.414213562373096	2.0000000000000027	-1.5	2.25	3.0
-1.414213562373092	1.9999999999999916	-1.5	2.25	3.0
-0.9999999999999996	0.9999999999999991	-1.5	2.25	3.0
-0.9999999999999983	0.9999999999999967	-1.5	2.25	3.0
-0.5857864376268989	0.34314575050761265	-1.5	2.25	3.0
-0.4142135623730949	0.1715728752538098	-1.5	2.25	3.0
-5.432679961212705e-16	2.951401156096208e-31	-1.5	2.25	3.0
4.598331921819108e-16	2.1144656463220613e-31	-1.5	2.25	3.0
3.7052012461718995e-15	1.3728516274633798e-29	-1.5	2.25	3.0
0.41421356237309603	0.1715728752538107	-1.5	2.25	3.0
0.4142135623730986	0.17157287525381285	-1.5	2.25	3.0
0.5857864376269082	0.3431457505076236	-1.5	2.25	3.0
0.8284271247461956	0.6862915010152487	-1.5	2.25	3.0
0.9999999999999998	0.9999999999999996	-1.5	2.25	3.0
1.000000000000001	1.0000000000000022	-1.5	2.25	3.0
1.0000000000000029	1.0000000000000058	-1.5	2.25	3.0
1.4142135623730954	2.000000000000001	-1.5	2.25	3.0
1.414213562373096	2.0000000000000027	-1.5	2.25	3.0
1.5857864376269037	2.514718625761426	-1.5	2.25	3.0
1.9999999999999984	3.999999999999994	-1.5	2.25	3.0
2.0000000000000018	4.000000000000007	-1.5	2.25	3.0
2.4142135623730927	5.828427124746179	-1.5	2.25	3.0
2.82842712474619	7.999999999999998	-1.5	2.25	3.0
3.414213562373095	11.65685424949238	-1.5	2.25	3.0
3.8284271247461907	14.656854249492385	-1.5	2.25	3.0
4.414213562373095	19.485281374238568	-1.5	2.25	3.0
-4.414213562373095	19.485281374238568	-2.0	4.0	4.0
-3.8284271247461903	14.656854249492381	-2.0	4.0	4.0
-3.414213562373095	11.65685424949238	-2.0	4.0	4.0
-2.8284271247461907	8.000000000000004	-2.0	4.0	4.0
-2.414213562373096	5.828427124746193	-2.0	4.0	4.0
-1.9999999999999991	3.9999999999999964	-2.0	4.0	4.0
-1.9999999999999978	3.999999999999991	-2.0	4.0	4.0
-1.585786437626902	2.5147186257614202	-2.0	4.0	4.0
-1.4142135623730958	2.000000000000002	-2.0	4.0	4.0
-1.4142135623730945	1.9999999999999984	-2.0	4.0	4.0
-1.000000000000003	1.0000000000000062	-2.0	4.0	4.0
-1.000000000000001	1.0000000000000022	-2.0	4.0	4.0
-0.9999999999999992	0.9999999999999984	-2.0	4.0	4.0
-0.8284271247461898	0.6862915010152392	-2.0	4.0	4.0
-0.58578643762691	0.3431457505076257	-2.0	4.0	4.0
-0.41421356237309404	0.17157287525380907	-2.0	4.0	4.0
-0.4142135623730933	0.17157287525380846	-2.0	4.0	4.0
-4.713500457461251e-15	2.2217086562487426e-29	-2.0	4.0	4.0
-5.921711391300167e-16	3.506666580185416e-31	-2.0	4.0	4.0
-3.029965690926753e-16	9.180692088193235e-32	-2.0	4.0	4.0
0.4142135623730878	0.1715728752538039	-2.0	4.0	4.0
0.5857864376269015	0.3431457505076158	-2.0	4.0	4.0
0.9999999999999957	0.9999999999999913	-2.0	4.0	4.0
0.9999999999999996	0.9999999999999991	-2.0	4.0	4.0
1.4142135623730907	1.9999999999999878	-2.0	4.0	4.0
1.4142135623730963	2.0000000000000036	-2.0	4.0	4.0
1.8284271247461863	3.343145750507606	-2.0	4.0	4.0
1.9999999999999964	3.999999999999986	-2.0	4.0	4.0
1.9999999999999987	3.9999999999999947	-2.0	4.0	4.0
2.414213562373092	5.828427124746175	-2.0	4.0	4.0
2.4142135623730927	5.828427124746179	-2.0	4.0	4.0
2.828427124746189	7.999999999999994	-2.0	4.0	4.0
3.0	9.0	-2.0	4.0	4.0
3.4142135623730976	11.656854249492397	-2.0	4.0	4.0
4.828427124746192	23.313708498984774	-2.0	4.0	4.0
-3.414213562373095	11.65685424949238	-2.5	6.25	5.0
-3.000000000000001	9.000000000000005	-2.5	6.25	5.0
-2.414213562373095	5.82842712474619	-2.5	6.25	5.0
-2.4142135623730945	5.828427124746187	-2.5	6.25	5.0
-1.828427124746192	3.343145750507627	-2.5	6.25	5.0
-1.4142135623730963	2.0000000000000036	-2.5	6.25	5.0
-0.9999999999999996	0.9999999999999991	-2.5	6.25	5.0
-0.5857864376269055	0.3431457505076205	-2.5	6.25	5.0
-0.4142135623730967	0.17157287525381126	-2.5	6.25	5.0
-1.16398906120279e-15	1.3548705345997524e-30	-2.5	6.25	5.0
-6.343846449447622e-17	4.02443877741692e-33	-2.5	6.25	5.0
0.4142135623730884	0.17157287525380438	-2.5	6.25	5.0
0.41421356237309487	0.17157287525380976	-2.5	6.25	5.0
0.5857864376269037	0.34314575050761836	-2.5	6.25	5.0
0.9999999999999987	0.9999999999999973	-2.5	6.25	5.0
1.0000000000000007	1.0000000000000013	-2.5	6.25	5.0
1.4142135623730954	2.000000000000001	-2.5	6.25	5.0
1.9999999999999996	3.9999999999999982	-2.5	6.25	5.0
2.4142135623730945	5.828427124746187	-2.5	6.25	5.0
3.414213562373097	11.656854249492394	-2.5	6.25	5.0
3.8284271247461903	14.656854249492381	-2.5	6.25	5.0
-1.999999999999995	3.9999999999999796	-3.0	9.0	6.0
-1.4142135623730918	1.999999999999991	-3.0	9.0	6.0
-0.9999999999999993	0.9999999999999987	-3.0	9.0	6.0
-0.41421356237309404	0.17157287525380907	-3.0	9.0	6.0
1.0000000000000002	1.0000000000000004	-3.0	9.0	6.0
1.414213562373096	2.0000000000000027	-3.0	9.0	6.0
2.414213562373095	5.82842712474619	-3.0	9.0	6.0
0.0	0.0	-3.5	12.25	7.0
-2.414213562373085	5.828427124746142	0.5	0.25	1.0
-1.41421356237309	1.9999999999999858	0.5	0.25	1.0
-0.9999999999999978	0.9999999999999956	0.5	0.25	1.0
0.41421356237309537	0.17157287525381015	0.5	0.25	1.0
1.000000000000002	1.000000000000004	0.5	0.25	1.0
1.4142135623730958	2.000000000000002	0.5	0.25	1.0
2.0	4.0	0.5	0.25	1.0
-4.237082953787374	17.95287195727554	0.0	0.0	2.0
-3.828427124746188	14.656854249492365	0.0	0.0	2.0
-3.414213562373094	11.656854249492373	0.0	0.0	2.0
-3.0037835618453848	9.022715686412546	0.0	0.0	2.0
-2.8385648051354666	8.05745015295375	0.0	0.0	2.0
-2.4142135623730923	5.8284271247461765	0.0	0.0	2.0
-2.2787867100430805	5.192868869868967	0.0	0.0	2.0
-2.0000000000000027	4.000000000000011	0.0	0.0	2.0
-1.8556795658207519	3.443546651004694	0.0	0.0	2.0
-1.4197138959759203	2.0155875464271262	0.0	0.0	2.0
-1.4142135623730905	1.9999999999999871	0.0	0.0	2.0
-1.000000000000001	1.0000000000000022	0.0	0.0	2.0
-1.0	1.0	0.0	0.0	2.0
-0.8204218496700841	0.6730920114160821	0.0	0.0	2.0
-0.8191741954105553	0.6710463624265306	0.0	0.0	2.0
-0.7113634710371062	0.5060379879259598	0.0	0.0	2.0
-0.5857864376269077	0.3431457505076231	0.0	0.0	2.0
-0.41421356237309975	0.1715728752538138	0.0	0.0	2.0
-0.41421356237309664	0.17157287525381124	0.0	0.0	2.0
-0.05502349999350464	0.0030275855515352053	0.0	0.0	2.0
-0.034534368222742806	0.001192622588543988	0.0	0.0	2.0
-9.611158805010672e-16	9.237437357513416e-31	0.0	0.0	2.0
-3.961516567437877e-16	1.5693613514084781e-31	0.0	0.0	2.0
0.018549568000599592	0.00034408647300886836	0.0	0.0	2.0
0.3954399198735006	0.15637273022956055	0.0	0.0	2.0
0.41421356237309315	0.17157287525380832	0.0	0.0	2.0
0.5857864376269042	0.3431457505076189	0.0	0.0	2.0
0.8529981576101431	0.7276058568862985	0.0	0.0	2.0
0.9999999999999956	0.9999999999999911	0.0	0.0	2.0
1.0555613783578073	1.114209823480634	0.0	0.0	2.0
1.4142135623730931	1.9999999999999947	0.0	0.0	2.0
1.5091922485025338	2.2776612429401335	0.0	0.0	2.0
1.6060677028916546	2.579453466271676	0.0	0.0	2.0
1.6157347206063903	2.61059868737301	0.0	0.0	2.0
1.8284271247461827	3.3431457505075928	0.0	0.0	2.0
2.272097698685422	5.162427952371591	0.0	0.0	2.0
2.4142135623730887	5.82842712474616	0.0	0.0	2.0
2.4142135623730985	5.828427124746207	0.0	0.0	2.0
2.8013209250196507	7.847398924952952	0.0	0.0	2.0
3.0000000000000044	9.000000000000027	0.0	0.0	2.0
3.4010576458998	11.56719311073349	0.0	0.0	2.0
3.4142135623730994	11.65685424949241	0.0	0.0	2.0
12.034606332460232	144.8317495772919	0.0	0.0	2.0
12.14630534622048	147.53273356362422	0.0	0.0	2.0
12.264259291744608	150.41205597514394	0.0	0.0	2.0
12.267173120879155	150.48353637762003	0.0	0.0	2.0
12.535779430613744	157.14576593299864	0.0	0.0	2.0
12.555657620591148	157.6445382855086	0.0	0.0	2.0
12.74232776898512	162.36691697224933	0.0	0.0	2.0
-5.100778849172747	26.017944868168055	-0.5	0.25	3.0
-4.838804038034485	23.41402451849884	-0.5	0.25	3.0
-4.828427124746189	23.31370849898475	-0.5	0.25	3.0
-4.329092861120737	18.741045000206526	-0.5	0.25	3.0
-4.033794009871221	16.27149411407294	-0.5	0.25	3.0
-3.620651058762121	13.109114089315268	-0.5	0.25	3.0
-3.4532575624192026	11.924987792405412	-0.5	0.25	3.0
-3.414213562373094	11.656854249492373	-0.5	0.25	3.0
-3.125624456451849	9.769528242769915	-0.5	0.25	3.0
-3.0000000000000004	9.000000000000004	-0.5	0.25	3.0
-2.853034579938642	8.139806314325664	-0.5	0.25	3.0
-2.8284271247461934	8.00000000000002	-0.5	0.25	3.0
-2.8187968804274948	7.9456158531077765	-0.5	0.25	3.0
-2.522366069232012	6.362330587212951	-0.5	0.25	3.0
-2.5014157164121276	6.257080586313597	-0.5	0.25	3.0
-2.4142135623730976	5.828427124746202	-0.5	0.25	3.0
-2.4142135623730954	5.828427124746192	-0.5	0.25	3.0
-2.3114625819871075	5.342859267926506	-0.5	0.25	3.0
